11.2720 	EXP 	feedback_text: height = 0.05
11.2720 	EXP 	feedback_text: height = 0.05
11.2720 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020000020/n/nG: 0000 0002 0000 0000 0002 0\n\nN: 0.0000 0.0196 0.0000 0.0000 0.0196 0\n\nSample: 0027\n\nPress 'q' to quit."
11.2829 	EXP 	feedback_text: height = 0.05
11.2829 	EXP 	feedback_text: height = 0.05
11.2829 	EXP 	feedback_text: height = 0.05
11.2829 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 01020202030/n/nG: 0001 0002 0002 0002 0003 0\n\nN: 0.0098 0.0196 0.0196 0.0196 0.0294 0\n\nSample: 0028\n\nPress 'q' to quit."
11.2911 	EXP 	feedback_text: height = 0.05
11.2911 	EXP 	feedback_text: height = 0.05
11.2911 	EXP 	feedback_text: height = 0.05
11.2911 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 02020203000/n/nG: 0002 0002 0002 0003 0000 0\n\nN: 0.0196 0.0196 0.0196 0.0294 0.0000 0\n\nSample: 0029\n\nPress 'q' to quit."
11.3005 	EXP 	feedback_text: height = 0.05
11.3005 	EXP 	feedback_text: height = 0.05
11.3005 	EXP 	feedback_text: height = 0.05
11.3005 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00010000010/n/nG: 0000 0001 0000 0000 0001 0\n\nN: 0.0000 0.0098 0.0000 0.0000 0.0098 0\n\nSample: 0030\n\nPress 'q' to quit."
11.3080 	EXP 	feedback_text: height = 0.05
11.3080 	EXP 	feedback_text: height = 0.05
11.3080 	EXP 	feedback_text: height = 0.05
11.3080 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 01010100020/n/nG: 0001 0001 0001 0000 0002 0\n\nN: 0.0098 0.0098 0.0098 0.0000 0.0196 0\n\nSample: 0031\n\nPress 'q' to quit."
11.3161 	EXP 	feedback_text: height = 0.05
11.3161 	EXP 	feedback_text: height = 0.05
11.3161 	EXP 	feedback_text: height = 0.05
11.3161 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 01020201020/n/nG: 0001 0002 0002 0001 0002 0\n\nN: 0.0098 0.0196 0.0196 0.0098 0.0196 0\n\nSample: 0032\n\nPress 'q' to quit."
11.3246 	EXP 	feedback_text: height = 0.05
11.3246 	EXP 	feedback_text: height = 0.05
11.3246 	EXP 	feedback_text: height = 0.05
11.3246 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 01020000010/n/nG: 0001 0002 0000 0000 0001 0\n\nN: 0.0098 0.0196 0.0000 0.0000 0.0098 0\n\nSample: 0033\n\nPress 'q' to quit."
11.3333 	EXP 	feedback_text: height = 0.05
11.3333 	EXP 	feedback_text: height = 0.05
11.3333 	EXP 	feedback_text: height = 0.05
11.3333 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 03020001010/n/nG: 0003 0002 0000 0001 0001 0\n\nN: 0.0294 0.0196 0.0000 0.0098 0.0098 0\n\nSample: 0034\n\nPress 'q' to quit."
11.3437 	EXP 	feedback_text: height = 0.05
11.3437 	EXP 	feedback_text: height = 0.05
11.3437 	EXP 	feedback_text: height = 0.05
11.3437 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 02020000000/n/nG: 0002 0002 0000 0000 0000 0\n\nN: 0.0196 0.0196 0.0000 0.0000 0.0000 0\n\nSample: 0035\n\nPress 'q' to quit."
11.3538 	EXP 	feedback_text: height = 0.05
11.3538 	EXP 	feedback_text: height = 0.05
11.3538 	EXP 	feedback_text: height = 0.05
11.3538 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020001000/n/nG: 0000 0002 0000 0001 0000 0\n\nN: 0.0000 0.0196 0.0000 0.0098 0.0000 0\n\nSample: 0036\n\nPress 'q' to quit."
11.3623 	EXP 	feedback_text: height = 0.05
11.3623 	EXP 	feedback_text: height = 0.05
11.3623 	EXP 	feedback_text: height = 0.05
11.3623 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00010102000/n/nG: 0000 0001 0001 0002 0000 0\n\nN: 0.0000 0.0098 0.0098 0.0196 0.0000 0\n\nSample: 0037\n\nPress 'q' to quit."
11.3717 	EXP 	feedback_text: height = 0.05
11.3717 	EXP 	feedback_text: height = 0.05
11.3717 	EXP 	feedback_text: height = 0.05
11.3717 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00010002030/n/nG: 0000 0001 0000 0002 0003 0\n\nN: 0.0000 0.0098 0.0000 0.0196 0.0294 0\n\nSample: 0038\n\nPress 'q' to quit."
11.3804 	EXP 	feedback_text: height = 0.05
11.3804 	EXP 	feedback_text: height = 0.05
11.3804 	EXP 	feedback_text: height = 0.05
11.3804 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020000020/n/nG: 0000 0002 0000 0000 0002 0\n\nN: 0.0000 0.0196 0.0000 0.0000 0.0196 0\n\nSample: 0039\n\nPress 'q' to quit."
11.3885 	EXP 	feedback_text: height = 0.05
11.3885 	EXP 	feedback_text: height = 0.05
11.3885 	EXP 	feedback_text: height = 0.05
11.3885 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00010000020/n/nG: 0000 0001 0000 0000 0002 0\n\nN: 0.0000 0.0098 0.0000 0.0000 0.0196 0\n\nSample: 0040\n\nPress 'q' to quit."
11.3985 	EXP 	feedback_text: height = 0.05
11.3985 	EXP 	feedback_text: height = 0.05
11.3985 	EXP 	feedback_text: height = 0.05
11.3985 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00000100020/n/nG: 0000 0000 0001 0000 0002 0\n\nN: 0.0000 0.0000 0.0098 0.0000 0.0196 0\n\nSample: 0041\n\nPress 'q' to quit."
11.4088 	EXP 	feedback_text: height = 0.05
11.4088 	EXP 	feedback_text: height = 0.05
11.4088 	EXP 	feedback_text: height = 0.05
11.4088 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 01020000010/n/nG: 0001 0002 0000 0000 0001 0\n\nN: 0.0098 0.0196 0.0000 0.0000 0.0098 0\n\nSample: 0042\n\nPress 'q' to quit."
11.4161 	EXP 	feedback_text: height = 0.05
11.4161 	EXP 	feedback_text: height = 0.05
11.4161 	EXP 	feedback_text: height = 0.05
11.4161 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00010001010/n/nG: 0000 0001 0000 0001 0001 0\n\nN: 0.0000 0.0098 0.0000 0.0098 0.0098 0\n\nSample: 0043\n\nPress 'q' to quit."
11.4247 	EXP 	feedback_text: height = 0.05
11.4247 	EXP 	feedback_text: height = 0.05
11.4247 	EXP 	feedback_text: height = 0.05
11.4247 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020001020/n/nG: 0000 0002 0000 0001 0002 0\n\nN: 0.0000 0.0196 0.0000 0.0098 0.0196 0\n\nSample: 0044\n\nPress 'q' to quit."
11.4324 	EXP 	feedback_text: height = 0.05
11.4324 	EXP 	feedback_text: height = 0.05
11.4324 	EXP 	feedback_text: height = 0.05
11.4324 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020101010/n/nG: 0000 0002 0001 0001 0001 0\n\nN: 0.0000 0.0196 0.0098 0.0098 0.0098 0\n\nSample: 0045\n\nPress 'q' to quit."
11.4417 	EXP 	feedback_text: height = 0.05
11.4417 	EXP 	feedback_text: height = 0.05
11.4417 	EXP 	feedback_text: height = 0.05
